index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
812,CISO,SCE,2024-12-09 01:48:03.873024+00:00,2024-08-23 08:00:00,2024-12-08 08:00:00,2024-08-23 08:00:00,2024-12-08 08:00:00,True,True,2569.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
812,CISO,SDGE,2024-12-09 01:48:04.831956+00:00,2024-11-01 08:00:00,2024-12-08 08:00:00,2024-11-01 08:00:00,2024-12-08 08:00:00,True,True,889.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
812,CISO,VEA,2024-12-09 01:48:05.612761+00:00,2024-11-01 08:00:00,2024-12-08 08:00:00,2024-11-01 08:00:00,2024-12-08 08:00:00,True,True,889.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
813,CISO,PGAE,2024-12-09 12:44:25.352019+00:00,2024-08-26 08:00:00,2024-12-09 08:00:00,2024-08-26 08:00:00,2024-12-09 08:00:00,True,True,2521.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
813,CISO,SCE,2024-12-09 12:44:27.746334+00:00,2024-08-23 08:00:00,2024-12-09 08:00:00,2024-08-23 08:00:00,2024-12-09 08:00:00,True,True,2593.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
813,CISO,SDGE,2024-12-09 12:44:28.845960+00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,True,True,913.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
813,CISO,VEA,2024-12-09 12:44:30.144512+00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,True,True,913.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
814,CISO,PGAE,2024-12-10 01:46:22.771747+00:00,2024-08-26 08:00:00,2024-12-09 08:00:00,2024-08-26 08:00:00,2024-12-09 08:00:00,True,True,2521.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
814,CISO,SCE,2024-12-10 01:46:24.942419+00:00,2024-08-23 08:00:00,2024-12-09 08:00:00,2024-08-23 08:00:00,2024-12-09 08:00:00,True,True,2593.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
814,CISO,SDGE,2024-12-10 01:46:25.938960+00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,True,True,913.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
814,CISO,VEA,2024-12-10 01:46:28.083156+00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,2024-11-01 08:00:00,2024-12-09 08:00:00,True,True,913.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
815,CISO,PGAE,2024-12-10 12:43:53.728629+00:00,2024-08-26 08:00:00,2024-12-10 08:00:00,2024-08-26 08:00:00,2024-12-10 08:00:00,True,True,2545.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
815,CISO,SCE,2024-12-10 12:43:56.108604+00:00,2024-08-23 08:00:00,2024-12-10 08:00:00,2024-08-23 08:00:00,2024-12-10 08:00:00,True,True,2617.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
815,CISO,SDGE,2024-12-10 12:43:57.218666+00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,True,True,937.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
815,CISO,VEA,2024-12-10 12:43:58.524149+00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,True,True,937.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
816,CISO,PGAE,2024-12-11 01:44:58.038498+00:00,2024-08-26 08:00:00,2024-12-10 08:00:00,2024-08-26 08:00:00,2024-12-10 08:00:00,True,True,2545.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
816,CISO,SCE,2024-12-11 01:45:00.334017+00:00,2024-08-23 08:00:00,2024-12-10 08:00:00,2024-08-23 08:00:00,2024-12-10 08:00:00,True,True,2617.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
816,CISO,SDGE,2024-12-11 01:45:01.452345+00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,True,True,937.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
816,CISO,VEA,2024-12-11 01:45:02.840439+00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,2024-11-01 08:00:00,2024-12-10 08:00:00,True,True,937.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
817,CISO,PGAE,2024-12-11 12:43:27.959725+00:00,2024-08-26 08:00:00,2024-12-11 08:00:00,2024-08-26 08:00:00,2024-12-11 08:00:00,True,True,2569.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
817,CISO,SCE,2024-12-11 12:43:29.926773+00:00,2024-08-23 08:00:00,2024-12-11 08:00:00,2024-08-23 08:00:00,2024-12-11 08:00:00,True,True,2641.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
817,CISO,SDGE,2024-12-11 12:43:31.166587+00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,True,True,961.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
817,CISO,VEA,2024-12-11 12:43:32.204085+00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,True,True,961.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
818,CISO,PGAE,2024-12-12 01:44:20.581521+00:00,2024-08-26 08:00:00,2024-12-11 08:00:00,2024-08-26 08:00:00,2024-12-11 08:00:00,True,True,2569.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
818,CISO,SCE,2024-12-12 01:44:22.959208+00:00,2024-08-23 08:00:00,2024-12-11 08:00:00,2024-08-23 08:00:00,2024-12-11 08:00:00,True,True,2641.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
818,CISO,SDGE,2024-12-12 01:44:24.010858+00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,True,True,961.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
818,CISO,VEA,2024-12-12 01:44:25.111633+00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,2024-11-01 08:00:00,2024-12-11 08:00:00,True,True,961.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
819,CISO,PGAE,2024-12-12 12:43:44.643591+00:00,2024-08-26 08:00:00,2024-12-12 08:00:00,2024-08-26 08:00:00,2024-12-12 08:00:00,True,True,2593.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
819,CISO,SCE,2024-12-12 12:43:46.354624+00:00,2024-08-23 08:00:00,2024-12-12 08:00:00,2024-08-23 08:00:00,2024-12-12 08:00:00,True,True,2665.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
819,CISO,SDGE,2024-12-12 12:43:47.258470+00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,True,True,985.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
819,CISO,VEA,2024-12-12 12:43:48.497048+00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,True,True,985.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
820,CISO,PGAE,2024-12-13 01:45:52.832368+00:00,2024-08-26 08:00:00,2024-12-12 08:00:00,2024-08-26 08:00:00,2024-12-12 08:00:00,True,True,2593.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
820,CISO,SCE,2024-12-13 01:45:54.642838+00:00,2024-08-23 08:00:00,2024-12-12 08:00:00,2024-08-23 08:00:00,2024-12-12 08:00:00,True,True,2665.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
820,CISO,SDGE,2024-12-13 01:45:55.479389+00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,True,True,985.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
820,CISO,VEA,2024-12-13 01:45:56.406138+00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,2024-11-01 08:00:00,2024-12-12 08:00:00,True,True,985.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
821,CISO,PGAE,2024-12-13 12:42:20.928873+00:00,2024-08-26 08:00:00,2024-12-13 08:00:00,2024-08-26 08:00:00,2024-12-13 08:00:00,True,True,2617.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
821,CISO,SCE,2024-12-13 12:42:23.743730+00:00,2024-08-23 08:00:00,2024-12-13 08:00:00,2024-08-23 08:00:00,2024-12-13 08:00:00,True,True,2689.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
821,CISO,SDGE,2024-12-13 12:42:25.175047+00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,True,True,1009.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
821,CISO,VEA,2024-12-13 12:42:26.406606+00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,True,True,1009.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
822,CISO,PGAE,2024-12-14 01:41:45.909463+00:00,2024-08-26 08:00:00,2024-12-13 08:00:00,2024-08-26 08:00:00,2024-12-13 08:00:00,True,True,2617.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
822,CISO,SCE,2024-12-14 01:41:48.861537+00:00,2024-08-23 08:00:00,2024-12-13 08:00:00,2024-08-23 08:00:00,2024-12-13 08:00:00,True,True,2689.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
822,CISO,SDGE,2024-12-14 01:41:49.887325+00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,True,True,1009.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
822,CISO,VEA,2024-12-14 01:41:50.917195+00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,2024-11-01 08:00:00,2024-12-13 08:00:00,True,True,1009.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
823,CISO,PGAE,2024-12-14 12:39:10.971160+00:00,2024-08-26 08:00:00,2024-12-14 08:00:00,2024-08-26 08:00:00,2024-12-14 08:00:00,True,True,2641.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
823,CISO,SCE,2024-12-14 12:39:12.528536+00:00,2024-08-23 08:00:00,2024-12-14 08:00:00,2024-08-23 08:00:00,2024-12-14 08:00:00,True,True,2713.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
823,CISO,SDGE,2024-12-14 12:39:13.354526+00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,True,True,1033.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
823,CISO,VEA,2024-12-14 12:39:14.156720+00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,True,True,1033.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
824,CISO,PGAE,2024-12-15 01:50:46.988910+00:00,2024-08-26 08:00:00,2024-12-14 08:00:00,2024-08-26 08:00:00,2024-12-14 08:00:00,True,True,2641.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
824,CISO,SCE,2024-12-15 01:50:49.468748+00:00,2024-08-23 08:00:00,2024-12-14 08:00:00,2024-08-23 08:00:00,2024-12-14 08:00:00,True,True,2713.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
824,CISO,SDGE,2024-12-15 01:50:51.593850+00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,True,True,1033.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
824,CISO,VEA,2024-12-15 01:50:53.165757+00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,2024-11-01 08:00:00,2024-12-14 08:00:00,True,True,1033.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
825,CISO,PGAE,2024-12-15 12:39:36.298808+00:00,2024-08-26 08:00:00,2024-12-15 08:00:00,2024-08-26 08:00:00,2024-12-15 08:00:00,True,True,2665.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
825,CISO,SCE,2024-12-15 12:39:37.650002+00:00,2024-08-23 08:00:00,2024-12-15 08:00:00,2024-08-23 08:00:00,2024-12-15 08:00:00,True,True,2737.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
825,CISO,SDGE,2024-12-15 12:39:38.315615+00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,True,True,1057.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
825,CISO,VEA,2024-12-15 12:39:39.024491+00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,True,True,1057.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
826,CISO,PGAE,2024-12-16 01:48:07.178193+00:00,2024-08-26 08:00:00,2024-12-15 08:00:00,2024-08-26 08:00:00,2024-12-15 08:00:00,True,True,2665.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
826,CISO,SCE,2024-12-16 01:48:09.203435+00:00,2024-08-23 08:00:00,2024-12-15 08:00:00,2024-08-23 08:00:00,2024-12-15 08:00:00,True,True,2737.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
826,CISO,SDGE,2024-12-16 01:48:10.492480+00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,True,True,1057.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
826,CISO,VEA,2024-12-16 01:48:11.582424+00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,2024-11-01 08:00:00,2024-12-15 08:00:00,True,True,1057.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
827,CISO,PGAE,2024-12-16 12:44:32.008475+00:00,2024-08-26 08:00:00,2024-12-16 08:00:00,2024-08-26 08:00:00,2024-12-16 08:00:00,True,True,2689.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
827,CISO,SCE,2024-12-16 12:44:34.522313+00:00,2024-08-23 08:00:00,2024-12-16 08:00:00,2024-08-23 08:00:00,2024-12-16 08:00:00,True,True,2761.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
827,CISO,SDGE,2024-12-16 12:44:36.054187+00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,True,True,1081.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
827,CISO,VEA,2024-12-16 12:44:37.303697+00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,True,True,1081.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
828,CISO,PGAE,2024-12-17 01:44:23.288235+00:00,2024-08-26 08:00:00,2024-12-16 08:00:00,2024-08-26 08:00:00,2024-12-16 08:00:00,True,True,2689.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
828,CISO,SCE,2024-12-17 01:44:25.770539+00:00,2024-08-23 08:00:00,2024-12-16 08:00:00,2024-08-23 08:00:00,2024-12-16 08:00:00,True,True,2761.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
828,CISO,SDGE,2024-12-17 01:44:27.356814+00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,True,True,1081.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
828,CISO,VEA,2024-12-17 01:44:28.643500+00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,2024-11-01 08:00:00,2024-12-16 08:00:00,True,True,1081.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
829,CISO,PGAE,2024-12-17 12:43:23.391131+00:00,2024-08-26 08:00:00,2024-12-17 08:00:00,2024-08-26 08:00:00,2024-12-17 08:00:00,True,True,2713.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
829,CISO,SCE,2024-12-17 12:43:25.685425+00:00,2024-08-23 08:00:00,2024-12-17 08:00:00,2024-08-23 08:00:00,2024-12-17 08:00:00,True,True,2785.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
829,CISO,SDGE,2024-12-17 12:43:26.970123+00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,True,True,1105.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
829,CISO,VEA,2024-12-17 12:43:28.390020+00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,True,True,1105.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
830,CISO,PGAE,2024-12-18 01:41:11.384786+00:00,2024-08-26 08:00:00,2024-12-17 08:00:00,2024-08-26 08:00:00,2024-12-17 08:00:00,True,True,2713.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
830,CISO,SCE,2024-12-18 01:41:13.522264+00:00,2024-08-23 08:00:00,2024-12-17 08:00:00,2024-08-23 08:00:00,2024-12-17 08:00:00,True,True,2785.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
830,CISO,SDGE,2024-12-18 01:41:14.326014+00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,True,True,1105.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
830,CISO,VEA,2024-12-18 01:41:15.184146+00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,2024-11-01 08:00:00,2024-12-17 08:00:00,True,True,1105.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
831,CISO,PGAE,2024-12-18 12:41:39.729458+00:00,2024-08-26 08:00:00,2024-12-18 08:00:00,2024-08-26 08:00:00,2024-12-18 08:00:00,True,True,2737.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
831,CISO,SCE,2024-12-18 12:41:41.453504+00:00,2024-08-23 08:00:00,2024-12-18 08:00:00,2024-08-23 08:00:00,2024-12-18 08:00:00,True,True,2809.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
831,CISO,SDGE,2024-12-18 12:41:42.607324+00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,True,True,1129.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
831,CISO,VEA,2024-12-18 12:41:43.505443+00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,True,True,1129.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
832,CISO,PGAE,2024-12-19 01:41:51.806055+00:00,2024-08-26 08:00:00,2024-12-18 08:00:00,2024-08-26 08:00:00,2024-12-18 08:00:00,True,True,2737.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
832,CISO,SCE,2024-12-19 01:41:53.907320+00:00,2024-08-23 08:00:00,2024-12-18 08:00:00,2024-08-23 08:00:00,2024-12-18 08:00:00,True,True,2809.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
832,CISO,SDGE,2024-12-19 01:41:54.967168+00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,True,True,1129.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
832,CISO,VEA,2024-12-19 01:41:56.533927+00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,2024-11-01 08:00:00,2024-12-18 08:00:00,True,True,1129.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
833,CISO,PGAE,2024-12-19 12:41:35.953211+00:00,2024-08-26 08:00:00,2024-12-19 08:00:00,2024-08-26 08:00:00,2024-12-19 08:00:00,True,True,2761.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
833,CISO,SCE,2024-12-19 12:41:37.861020+00:00,2024-08-23 08:00:00,2024-12-19 08:00:00,2024-08-23 08:00:00,2024-12-19 08:00:00,True,True,2833.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
833,CISO,SDGE,2024-12-19 12:41:38.894200+00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,True,True,1153.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
833,CISO,VEA,2024-12-19 12:41:39.848185+00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,True,True,1153.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
834,CISO,PGAE,2024-12-20 01:37:04.177546+00:00,2024-08-26 08:00:00,2024-12-19 08:00:00,2024-08-26 08:00:00,2024-12-19 08:00:00,True,True,2761.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
834,CISO,SCE,2024-12-20 01:37:05.999197+00:00,2024-08-23 08:00:00,2024-12-19 08:00:00,2024-08-23 08:00:00,2024-12-19 08:00:00,True,True,2833.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
834,CISO,SDGE,2024-12-20 01:37:06.772985+00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,True,True,1153.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
834,CISO,VEA,2024-12-20 01:37:07.493388+00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,2024-11-01 08:00:00,2024-12-19 08:00:00,True,True,1153.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
835,CISO,PGAE,2024-12-20 12:39:06.945409+00:00,2024-08-26 08:00:00,2024-12-20 08:00:00,2024-08-26 08:00:00,2024-12-20 08:00:00,True,True,2785.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
835,CISO,SCE,2024-12-20 12:39:08.948355+00:00,2024-08-23 08:00:00,2024-12-20 08:00:00,2024-08-23 08:00:00,2024-12-20 08:00:00,True,True,2857.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
835,CISO,SDGE,2024-12-20 12:39:09.908766+00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,True,True,1177.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
835,CISO,VEA,2024-12-20 12:39:10.907653+00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,True,True,1177.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
836,CISO,PGAE,2024-12-21 01:27:37.132957+00:00,2024-08-26 08:00:00,2024-12-20 08:00:00,2024-08-26 08:00:00,2024-12-20 08:00:00,True,True,2785.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
836,CISO,SCE,2024-12-21 01:27:39.326881+00:00,2024-08-23 08:00:00,2024-12-20 08:00:00,2024-08-23 08:00:00,2024-12-20 08:00:00,True,True,2857.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
836,CISO,SDGE,2024-12-21 01:27:40.560176+00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,True,True,1177.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
836,CISO,VEA,2024-12-21 01:27:41.706609+00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,2024-11-01 08:00:00,2024-12-20 08:00:00,True,True,1177.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
837,CISO,PGAE,2024-12-21 12:36:17.489644+00:00,2024-08-26 08:00:00,2024-12-21 08:00:00,2024-08-26 08:00:00,2024-12-21 08:00:00,True,True,2809.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
837,CISO,SCE,2024-12-21 12:36:19.841576+00:00,2024-08-23 08:00:00,2024-12-21 08:00:00,2024-08-23 08:00:00,2024-12-21 08:00:00,True,True,2881.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
837,CISO,SDGE,2024-12-21 12:36:20.768175+00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,True,True,1201.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
837,CISO,VEA,2024-12-21 12:36:22.034719+00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,True,True,1201.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
838,CISO,PGAE,2024-12-22 01:42:21.096379+00:00,2024-08-26 08:00:00,2024-12-21 08:00:00,2024-08-26 08:00:00,2024-12-21 08:00:00,True,True,2809.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
838,CISO,SCE,2024-12-22 01:42:23.721923+00:00,2024-08-23 08:00:00,2024-12-21 08:00:00,2024-08-23 08:00:00,2024-12-21 08:00:00,True,True,2881.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
838,CISO,SDGE,2024-12-22 01:42:25.020719+00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,True,True,1201.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
838,CISO,VEA,2024-12-22 01:42:26.329486+00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,2024-11-01 08:00:00,2024-12-21 08:00:00,True,True,1201.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
839,CISO,PGAE,2024-12-22 12:36:07.213989+00:00,2024-08-26 08:00:00,2024-12-22 08:00:00,2024-08-26 08:00:00,2024-12-22 08:00:00,True,True,2833.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
839,CISO,SCE,2024-12-22 12:36:09.890264+00:00,2024-08-23 08:00:00,2024-12-22 08:00:00,2024-08-23 08:00:00,2024-12-22 08:00:00,True,True,2905.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
839,CISO,SDGE,2024-12-22 12:36:11.295241+00:00,2024-11-01 08:00:00,2024-12-22 08:00:00,2024-11-01 08:00:00,2024-12-22 08:00:00,True,True,1225.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
